category,title,description,og:url,start_time,end_time,latitude,longitude,image,event_id,category_ai,category_1,category_2,category_3
Home & Lifestyle,Bonsai Workshop at SingleCut Beersmiths Queens Taproom,"Beginner workshops are perfect for you to grab your friends, grab a drink and come make tiny trees!",https://www.eventbrite.com/e/bonsai-workshop-at-singlecut-beersmiths-queens-taproom-tickets-1597719715679,2025-10-26T12:30:00-04:00,2025-10-26 14:30:00-04:00,40.77829699999999,-73.90168,https://cdn.evbuc.com/images/935589843/2564632033821/1/logo.20250114-182408,1597719715679,"Education, Food & Drink, Home & Lifestyle",Education,Food & Drink,Home & Lifestyle
Home & Lifestyle,Pet Memorial Art Class,"If your pet has passed away, we are gathering to remember them by creating a painting, clay model, or collage of your beloved friend.",https://www.eventbrite.com/e/pet-memorial-art-class-tickets-1428673343429,2025-07-13T14:00:00-04:00,2026-04-12 16:30:00-04:00,40.7038179,-73.9847436,https://cdn.evbuc.com/images/1058849603/313906310687/1/logo.20250623-184919,1428673343429,"Community & Culture, Home & Lifestyle, Charity & Social Causes",Community & Culture,Home & Lifestyle,Charity & Social Causes
Home & Lifestyle,Elevated Home Ec w Kokujin,"As part of Beleaf Brooklyns BACK2SKOOL workshop series for the grown-ups who miss recess, professional baker KOKUJIN brings home ec!",https://www.eventbrite.com/e/elevated-home-ec-w-kokujin-tickets-1661240778889,2025-09-10T17:00:00-04:00,2025-10-08 19:00:00-04:00,40.6835199,-73.9500808,https://cdn.evbuc.com/images/1114285583/1023116278743/1/logo.20250904-151122,1661240778889,"Food & Drink, Home & Lifestyle, Education",Food & Drink,Home & Lifestyle,Education
Home & Lifestyle,Bonsai Workshop at TALEA Beer Co - Williamsburg,"Beginner workshops are perfect for you to grab your friends, grab a drink and come make tiny trees!",https://www.eventbrite.com/e/bonsai-workshop-at-talea-beer-co-williamsburg-tickets-1712276869209,2025-09-25T19:00:00-05:00,2025-11-13 21:00:00-06:00,40.7187106,-73.94817239999999,https://cdn.evbuc.com/images/935589843/2564632033821/1/logo.20250114-182408,1712276869209,"Home & Lifestyle, Food & Drink, Education",Home & Lifestyle,Food & Drink,Education
Home & Lifestyle,Sunday Sips & Succulents - Terrarium Workshop,Join us at Fern & Fossil every Sunday from 12:30 PM to 2:00 PM for a relaxing and creative afternoon at Sunday Sips & Succulents!,https://www.eventbrite.com/e/sunday-sips-succulents-terrarium-workshop-tickets-1304126801369,2025-03-30T12:30:00-04:00,2025-12-21 14:00:00-05:00,40.7328617,-74.18249340000001,https://cdn.evbuc.com/images/995103673/32953042825/1/logo.20250328-152511,1304126801369,"Community & Culture, Food & Drink, Home & Lifestyle",Community & Culture,Food & Drink,Home & Lifestyle
Home & Lifestyle,"BYOBonsai Pruning and Wiring Class, 9/28","Bring your own bonsai and shape, prune, and style with help from the masters.",https://www.eventbrite.com/e/byobonsai-pruning-and-wiring-class-928-tickets-1671950090729,2025-09-28T15:30:00-04:00,2025-09-28 17:00:00-04:00,40.6974393,-73.97191459999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F483400159%2F209998357109%2F1%2Foriginal.20230402-182300?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=675c4de232018ddfbde26484d94cbd5f,1671950090729,"Home & Lifestyle, Education, Community & Culture",Home & Lifestyle,Education,Community & Culture
Home & Lifestyle,Older Women/Younger Men - Speed Dating (Men Sold Out),This speed dating event is for older women and younger men (Cougars & Cubs).,https://www.eventbrite.com/e/older-womenyounger-men-speed-dating-men-sold-out-tickets-1693113200159,2025-10-02T19:00:00-04:00,2025-10-02 21:00:00-04:00,40.7274423,-73.9863049,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F814574099%2F164949980499%2F1%2Foriginal.20240725-172930?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C612%2C306&s=810faef7abec59cc892d565ad946ba2a,1693113200159,"Dating
Community & Culture
Nightlife & Parties",Home & Lifestyle,,
Home & Lifestyle,Speed Dating for Millennials (28-43) at Tavern 29: NYC Events,Calling all NYC Millennial singles!  30! Join us in New York City for a fun evening of speed dating. Discover offline connections!,https://www.eventbrite.com/e/speed-dating-for-millennials-28-43-at-tavern-29-nyc-events-tickets-1513197677989,2025-09-28T16:30:00-04:00,2025-09-28 18:30:00-04:00,40.7442781,-73.9839841,https://cdn.evbuc.com/images/919384763/283716994467/1/logo.20241218-024140,1513197677989,"Dating, Community & Culture, Nightlife & Parties",Dating,Community & Culture,Nightlife & Parties
Nightlife & Parties,Opening: David Wojnarowicz: Arthur Rimbaud in New York,Opening of David Wojnarowicz: Arthur Rimbaud in New York at the Leslie-Lohman Museum of Art,https://www.eventbrite.com/e/opening-david-wojnarowicz-arthur-rimbaud-in-new-york-tickets-1567148155319,2025-09-30T18:00:00-04:00,2025-09-30 20:00:00-04:00,40.721669,-74.00309,https://cdn.evbuc.com/images/1090478313/15872997613/1/logo.20250807-142733,1567148155319,"Community & Culture, Education",Community & Culture,Education,
Nightlife & Parties,Roll & Bowl at Brooklyn Bowl with Hii NYC & DJ Camilo,"Celebrate bowling, music, and culture at Brooklyn Bowl. Enjoy free bowling, a live DJ, and special event prizes. Sept 29, 6–10PM.",https://www.eventbrite.com/e/roll-bowl-at-brooklyn-bowl-with-hii-nyc-dj-camilo-tickets-1587231695729,2025-09-29T18:00:00-04:00,2025-09-29 22:00:00-04:00,40.7218874,-73.9573813,https://cdn.evbuc.com/images/1105399713/1954391369103/1/logo.20250826-140814,1587231695729,"Music, Nightlife & Parties, Community & Culture",Music,Nightlife & Parties,Community & Culture
Nightlife & Parties,Lulada Club Salsa Night,Join Lulada Club at Olly Olly Market for this free salsa event in October!,https://www.eventbrite.com/e/lulada-club-salsa-night-tickets-1669611395629,2025-10-07T18:00:00-04:00,2025-10-07 21:00:00-04:00,40.7513273,-74.0059052,https://cdn.evbuc.com/images/1093062173/1206644848343/1/logo.20250811-175319,1669611395629,"Music
Nightlife & Parties
Community & Culture",Nightlife & Parties,,
Nightlife & Parties,Isabel Azkarate. She is Her Camera.,"Join us for the opening of an exhibition dedicated to Isabel Azkarate, the first female photojournalist from the Basque Country (Spain).",https://www.eventbrite.com/e/isabel-azkarate-she-is-her-camera-tickets-1661234780949,2025-10-02T19:00:00-04:00,2025-10-02 20:30:00-04:00,40.75499619999999,-73.97043459999999,https://cdn.evbuc.com/images/1113327903/2596877422501/1/logo.20250903-182543,1661234780949,"Community & Culture, Education, Music",Community & Culture,Education,Music
Comedy & Performance,WIA NYC Animation Festival,Get ready for a day filled with amazing animations at the WIA NYC Animation Festival!,https://www.eventbrite.com/e/wia-nyc-animation-festival-tickets-1587969462409,2025-10-04T18:30:00-04:00,2025-10-04 21:00:00-04:00,40.7460403,-73.9996948,https://cdn.evbuc.com/images/1095113423/2863986740351/1/logo.20250813-193943,1587969462409,"Community & Culture, Education, Music",Community & Culture,Education,Music
Comedy & Performance,Animation Nights New York: In Every Sense [screening],Short animated films by emerging creators from around the world competing in the Animation Nights New York (ANNY) festival.,https://www.eventbrite.com/e/animation-nights-new-york-in-every-sense-screening-tickets-1712217230829,2025-10-07T20:00:00-04:00,2025-10-07 21:30:00-04:00,40.76908110000001,-73.95648039999998,https://cdn.evbuc.com/images/1127320203/169569148912/1/logo.20250917-183649,1712217230829,"Community & Culture, Music, Education",Community & Culture,Music,Education
Comedy & Performance,CWP Film Center Screening of K-Pop Demon Hunter,"KPOP Demon Hunters follows a retired K-pop girl group who secretly battle demons while navigating fame, friendship, and fierce combat.",https://www.eventbrite.com/e/cwp-film-center-screening-of-k-pop-demon-hunter-tickets-1695868290709,2025-10-05T16:00:00-04:00,2025-10-05 18:00:00-04:00,40.78887599999999,-73.97725849999999,https://cdn.evbuc.com/images/1128211753/2769351830861/1/logo.20250918-145317,1695868290709,"Music
Community & Culture
Comedy & Performance",Comedy & Performance,,
Comedy & Performance,"""Killer of the Haunt: At Gravity Hill"" Movie Premiere","Movie Premiere of Sixtoomany Productions newest film - ""Killer of the Haunt: At Gravity Hill""",https://www.eventbrite.com/e/killer-of-the-haunt-at-gravity-hill-movie-premiere-tickets-1508315956629,2025-10-10T19:00:00-04:00,2025-10-10 22:00:00-04:00,40.7627111,-73.9780408,https://cdn.evbuc.com/images/1077591443/1458130319513/1/logo.20250721-035306,1508315956629,"Community & Culture, Music, Nightlife & Parties",Community & Culture,Music,Nightlife & Parties
Comedy & Performance,Superman (2025) Ft. The Krypto Cut with HBO Max,"Join HBO Max at Pier 17 for a dog-friendly screening of the blockbuster hit SUPERMAN, including a pre-film showing of The Krypto Cut!",https://www.eventbrite.com/e/superman-2025-ft-the-krypto-cut-with-hbo-max-tickets-1708816930439,2025-09-30T18:00:00-04:00,2025-09-30 21:30:00-04:00,40.7057717,-74.0017925,https://cdn.evbuc.com/images/1134383273/140826931972/1/logo.20250924-191418,1708816930439,"Community & Culture, Film, Home & Lifestyle",Community & Culture,,Home & Lifestyle
Comedy & Performance,Amplifying Voices from the Global South: New York,A multi-city screening series from VC x Al Jazeera English,https://www.eventbrite.com/e/amplifying-voices-from-the-global-south-new-york-tickets-1676755323309,2025-10-02T18:30:00-04:00,2025-10-02 22:00:00-04:00,40.7460403,-73.9996948,https://cdn.evbuc.com/images/1124947293/505805231449/1/logo.20250915-220531,1676755323309,"Community & Culture, Education, Charity & Social Causes",Community & Culture,Education,Charity & Social Causes
Comedy & Performance,Start Acting on TV!  Break Into Hollywood LIVE in NYC!,Launch your careeer at our Materclass to  Start Acting on TV  and meet TOP Hollywood Managers  that can get you started in the business!,https://www.eventbrite.com/e/start-acting-on-tv-break-into-hollywood-live-in-nyc-tickets-1680873210019,2025-09-28T13:00:00-04:00,2025-09-28 15:00:00-04:00,40.7536301,-73.99198779999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F467810229%2F242003366833%2F1%2Foriginal.20230313-183241?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C24%2C640%2C320&s=c3f4824b173a642877400df6c90de074,1680873210019,"Comedy & Performance, Education, Business",Comedy & Performance,Education,Business
Comedy & Performance,Unregulated: A One-Act Musical by Marcia Belsky,"Come join Marcia Belsky (100 Tampons, Handmaid’s Tale: The Musical) for a read through of her work in progress musical Unregulated.",https://www.eventbrite.com/e/unregulated-a-one-act-musical-by-marcia-belsky-tickets-1554921394749,2025-09-28T19:30:00-04:00,2025-09-28 22:00:00-04:00,40.6785007,-73.9833014,https://cdn.evbuc.com/images/1102768883/149919291057/1/logo.20250822-163442,1554921394749,"Comedy & Performance, Music, Education",Comedy & Performance,Music,Education
Comedy & Performance,L Word Trivia presented by Lez Hang Out and Cruising,"Who killed Jenny Schecter? While nobody but Ilene Chaiken can answer that question for sure--lez be honest, it was totally Bette.",https://www.eventbrite.com/e/l-word-trivia-presented-by-lez-hang-out-and-cruising-tickets-1661459733789,2025-09-28T20:00:00-04:00,2025-09-28 22:00:00-04:00,40.73114,-74.00653,https://cdn.evbuc.com/images/1113752703/148701546097/1/logo.20250904-013928,1661459733789,"Comedy & Performance
Community & Culture
Trivia",Comedy & Performance,,
Comedy & Performance,Late Night Trash Can,Join comedian Jenny Hagel and other Late Night writers as they perform material they wrote for their jobs that didn’t quite make the cut!,https://www.eventbrite.com/e/late-night-trash-can-tickets-1591512128619,2025-10-05T19:00:00-04:00,2025-10-05 21:00:00-04:00,40.6785007,-73.9833014,https://cdn.evbuc.com/images/1095943973/149919291057/1/logo.20250814-164147,1591512128619,"Comedy & Performance, Community & Culture, Nightlife & Parties",Comedy & Performance,Community & Culture,Nightlife & Parties
Comedy & Performance,"Office Hours East feat. Jon Glaser, Tami Sagher & Tory Harris","New York Jonathan, Slice, Football, and Producer Tory are BAAAAAACK!",https://www.eventbrite.com/e/office-hours-east-feat-jon-glaser-tami-sagher-tory-harris-tickets-1596593878269,2025-10-19T19:30:00-04:00,2025-10-19 22:30:00-04:00,40.6785007,-73.9833014,https://cdn.evbuc.com/images/1105489463/149919291057/1/logo.20250826-152205,1596593878269,"Comedy & Performance, Community & Culture",Comedy & Performance,Community & Culture,
Comedy & Performance,Forever Noon: A Twilight Saga Musical Parody,Forever Noon is a darkly funny reimagining of the Twilight franchise with original songs (and a surprising twist) you won’t soon forget.,https://www.eventbrite.com/e/forever-noon-a-twilight-saga-musical-parody-tickets-1656832664099,2025-10-20T19:30:00-04:00,2025-10-20 22:00:00-04:00,40.6785007,-73.9833014,https://cdn.evbuc.com/images/1111638723/149919291057/1/logo.20250902-142226,1656832664099,"Comedy & Performance, Music",Comedy & Performance,Music,
Comedy & Performance,NYCF 2025: Drinnies Live,"The live version of one of Germanys biggest podcast, Drinnies is bringing the show for the first time ever to the USA as part of the NYCF!",https://www.eventbrite.com/e/nycf-2025-drinnies-live-tickets-1515971133469,2025-11-14T20:00:00-05:00,2025-11-14 22:00:00-05:00,40.6785007,-73.9833014,https://cdn.evbuc.com/images/1097139593/149919291057/1/logo.20250815-223407,1515971133469,"Comedy & Performance, Community & Culture, Music",Comedy & Performance,Community & Culture,Music
Comedy & Performance,Uncommon Comedy Fest: Craig,Join Craig for a night of sketch comedy as a part of Uncommon Comedy Fest.,https://www.eventbrite.com/e/uncommon-comedy-fest-craig-tickets-1699150367489,2025-09-28T19:00:00-04:00,2025-09-28 20:15:00-04:00,40.7077096,-73.9436284,https://cdn.evbuc.com/images/1124014443/350907270965/1/logo.20250915-061942,1699150367489,"Comedy & Performance, Community & Culture, Nightlife & Parties",Comedy & Performance,Community & Culture,Nightlife & Parties
Comedy & Performance,Brooklyn SciFi Film Festival - Best of Brooklyn Night,New York filmmakers take center stage for Best of Brooklyn Night at the Brooklyn SciFi Film Festival on Wed. October 8th at Stuart Cinema.,https://www.eventbrite.com/e/brooklyn-scifi-film-festival-best-of-brooklyn-night-tickets-1708701876309,2025-10-08T19:00:00-04:00,2025-10-08 22:00:00-04:00,40.7292003,-73.959396,https://cdn.evbuc.com/images/1126259123/573565109441/1/logo.20250916-214612,1708701876309,"Community & Culture
Music
STEM",Comedy & Performance,,
Comedy & Performance,Smiles XI,Smiles 11th annual Film Festival,https://www.eventbrite.com/e/smiles-xi-tickets-1572025523659,2025-10-11T19:00:00-04:00,2025-10-11 22:00:00-04:00,40.69931589999999,-73.9383412,https://cdn.evbuc.com/images/1094382983/136164785806/1/logo.20250813-011501,1572025523659,"Community & Culture, Film, Education",Community & Culture,,Education
Comedy & Performance,Brooklyn SciFi Film Festival - Alamo Film Screening & Awards Night,The Brooklyn SciFi Film Festival returns to the Alamo Drafthouse in Downtown Brooklyn for its premier live screening event on Sat 10/11,https://www.eventbrite.com/e/brooklyn-scifi-film-festival-alamo-film-screening-awards-night-tickets-1708884863629,2025-10-11T18:00:00-04:00,2025-10-11 21:00:00-04:00,40.6911804,-73.98315560000002,https://cdn.evbuc.com/images/1134323473/573565109441/1/logo.20250924-182329,1708884863629,"Community & Culture, STEM, Education",Community & Culture,STEM,Education
Comedy & Performance,New York International CINEVERSE Film Festival: Best Films Showcase,CinéCiné & Uzima Studios present the BEST SHORT FILMS SHOW  from the New York CINEVERSE Film Fest. Be thrilled by trailblazing cinema!,https://www.eventbrite.fr/e/new-york-international-cineverse-film-festival-best-films-showcase-tickets-1227328024159,2025-10-18T18:00:00-04:00,2025-10-18 22:00:00-04:00,40.7246939,-73.99016569999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1115138343%2F424954248729%2F1%2Foriginal.20250905-090734?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=b6cb9fe41f4a34df6297a710e909a982,1227328024159,"Community & Culture, Music, Education",Community & Culture,Music,Education
Comedy & Performance,Bushwick Walk-In Studio Portraits,"Capture your best angles & personality for our Walk-In Studio Portraits event with professional M Apisak, special rate, no filters needed!",https://www.eventbrite.com/e/bushwick-walk-in-studio-portraits-tickets-1735584683509,2025-09-27T10:00:00-04:00,2025-09-28 21:00:00-04:00,40.7066363,-73.9283585,https://cdn.evbuc.com/images/1133247373/2889873427531/1/logo.20250923-211343,1735584683509,"Community & Culture, Business, Home & Lifestyle",Community & Culture,Business,Home & Lifestyle
Comedy & Performance,Great Films You May Never See Film Festival,Come check out some awesome films that may have slipped under your radar at our Great Films You May Never See Film Festival!,https://www.eventbrite.com/e/great-films-you-may-never-see-film-festival-tickets-1640765356349,2025-09-28T10:00:00-04:00,2025-09-28 21:00:00-04:00,40.813109,-73.9549756,https://cdn.evbuc.com/images/1108238233/332916468771/1/logo.20250828-233553,1640765356349,"Community & Culture, Music, Education",Community & Culture,Music,Education
Comedy & Performance,SHORT FILM FESTIVAL - LIVE EVENT - NYC INDIE SHORTS AWARDS,Get ready for a night of indie short films at the NYC Indie Shorts Awards - Live Event - Short Film Festival!,https://www.eventbrite.com/e/short-film-festival-live-event-nyc-indie-shorts-awards-tickets-1692733715109,2025-10-03T13:30:00-04:00,2025-10-05 22:00:00-04:00,40.7714331,-73.993651,https://cdn.evbuc.com/images/1122737033/576770577743/1/logo.20250912-224827,1692733715109,"Community & Culture, Music, Education",Community & Culture,Music,Education
Comedy & Performance,Movie Night - Magma,La Soufrière volcano in Guadeloupe threatens eruption; two volcanologists race to protect islanders amid rising tension.,https://www.eventbrite.com/e/movie-night-magma-tickets-1640984311249,2025-10-08T18:30:00-04:00,2025-10-08 20:30:00-04:00,40.7688624,-73.95153169999998,https://cdn.evbuc.com/images/1108061783/32111136447/1/logo.20250828-200537,1640984311249,"Education, Community & Culture, STEM",Education,Community & Culture,STEM
Comedy & Performance,Film Screening - ¡Dolores Guapa!,Film screening followed by a conversation with the filmmaker,https://www.eventbrite.com/e/film-screening-dolores-guapa-tickets-1739260518029,2025-10-02T18:00:00-04:00,2025-10-02 20:30:00-04:00,40.7308053,-73.9984357,https://cdn.evbuc.com/images/1134323073/2776036508331/1/logo.20250924-182307,1739260518029,"Community & Culture, Education",Community & Culture,Education,
Clubbing,club babu tour:  Jai Wolf (DJ Set),"Club night w/ Jai Wolf (DJ Set) @ Elsewhere in Bushwick on 11.22! Tickets start at $30 • 10:30pm • 21+ | Genre: House, Bass, Trance, Pop",https://www.eventbrite.com/e/club-babu-tour-jai-wolf-dj-set-tickets-1681284299599,2025-11-22T22:30:00-05:00,2025-11-23 04:00:00-05:00,40.709411,-73.923169,https://cdn.evbuc.com/images/1129670633/2569518370411/1/logo.20250919-202330,1681284299599,"Nightlife & Parties, Music",Nightlife & Parties,Music,
Speed Networking,Business Speed Networking with Net-Worth Mingle: NYC Multi-Industry Event,Mingle with professionals and make connections at our New York City speed networking event! This is in partnership w/ WAGMI-Connect as host.,https://www.eventbrite.com/e/business-speed-networking-with-net-worth-mingle-nyc-multi-industry-event-tickets-1722813925829,2025-10-14T19:00:00-04:00,2025-10-14 20:30:00-04:00,40.7106455,-74.007977,https://cdn.evbuc.com/images/1006242863/2619087895061/1/logo.20250410-204902,1722813925829,"Business, Community & Culture, Education",Business,Community & Culture,Education
Speed Networking,NetworkNite New York City Speed Networking | Business Professionals Event,NetworkNite New York City Speed Networking | Business Professionals Event,https://www.eventbrite.com/e/networknite-new-york-city-speed-networking-business-professionals-event-tickets-1677733990529,2025-10-03T19:30:00-04:00,2025-10-03 21:30:00-04:00,40.719819,-73.9870967,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F457822529%2F209499566848%2F1%2Foriginal.jpg?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2b27d4e0ec7b2e70a5c62de5875a6f0a,1677733990529,"Business, Community & Culture, Education",Business,Community & Culture,Education
Speed Networking,Speed Networking And Business Matchmaking : Fast Way to Expand Your Network,Speed Networking & Business Matchmaking : Fast Way to Expand Your Network,https://www.eventbrite.com/e/speed-networking-and-business-matchmaking-fast-way-to-expand-your-network-tickets-1635670447339,2025-11-03T18:30:00-05:00,2025-11-03 20:30:00-05:00,40.752396,-73.98477059999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F517771769%2F301868615568%2F1%2Foriginal.20190515-041029?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C61%2C1200%2C600&s=8c952da5f6204559f107b52ece2315d9,1635670447339,"Business
Education
Community & Culture",Speed Networking,,
Speed Networking,NetworkNite New York City Speed Networking | Business Professionals Event,NetworkNite New York City Speed Networking | Business Professionals Event,https://www.eventbrite.com/e/networknite-new-york-city-speed-networking-business-professionals-event-tickets-1677734040679,2025-10-17T19:30:00-04:00,2025-10-17 21:30:00-04:00,40.719819,-73.9870967,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F457822529%2F209499566848%2F1%2Foriginal.jpg?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2b27d4e0ec7b2e70a5c62de5875a6f0a,1677734040679,"Business, Community & Culture, Education",Business,Community & Culture,Education
Icebreakers,Speed Dating With Icebreakers: Ages 38-50,"Get ready to meet new people, have a blast, and break the ice with interesting questions at our Speed Dating with fun games vent!",https://www.eventbrite.com/e/speed-dating-with-icebreakers-ages-38-50-tickets-1735388807639,2025-10-11T18:30:00-04:00,2025-10-11 20:00:00-04:00,40.7512301,-73.9838982,https://cdn.evbuc.com/images/1087247753/1924315149053/1/logo.20250803-190934,1735388807639,"Dating, Community & Culture, Nightlife & Parties",Dating,Community & Culture,Nightlife & Parties
Showcases,"Apex Master Expos – Designer Fashion Shows in New York, NY, USA",Get ready for the ultimate showcase of top designers and their latest collections at the Apex Master Expos – Designer Fashion Shows in New Y,https://www.eventbrite.com/e/apex-master-expos-designer-fashion-shows-in-new-york-ny-usa-tickets-1635235416149,2026-05-14T09:00:00-04:00,2026-05-17 21:00:00-04:00,43.555813,-73.6455893,https://cdn.evbuc.com/images/1106457553/2852248080931/1/logo.20250827-130700,1635235416149,"Community & Culture, Home & Lifestyle, Business",Community & Culture,Home & Lifestyle,Business
Lounges,Ultimate  Bar Lounge & Rooftop Night Out NYC,"Hosted group tour which visits four unique New York City bars, pubs and speakeasies culminating at a majestic rooftop lounge.",https://www.eventbrite.com/e/ultimate-bar-lounge-rooftop-night-out-nyc-tickets-501944959887,2023-02-18T19:00:00-05:00,2025-12-23 22:00:00-05:00,40.76207999999999,-73.98651339999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F416309989%2F8867781973%2F1%2Foriginal.20230101-161625?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C262%2C2048%2C1024&s=ba0c88a17be72677dd3843098dd666a4,501944959887,"Food & Drink
Nightlife & Parties
Community & Culture",Lounges,,
Lounges,Midtown Unleashed- A Locals Rooftop & Bar Night Out,"Join a thrilling journey of NYCs vibrant nightlife scene. Experience a tour like no other, exploring the hidden gems of Hells Kitchen.",https://www.eventbrite.com/e/midtown-unleashed-a-locals-rooftop-bar-night-out-tickets-763631160357,2023-11-21T19:00:00-05:00,2025-10-23 22:00:00-04:00,40.76207999999999,-73.98651339999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F645424529%2F175631572886%2F1%2Foriginal.20231120-215428?w=1000&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C63%2C2016%2C1008&s=a95993755555760509494bc9c71056f4,763631160357,"Nightlife & Parties, Food & Drink, Community & Culture",Nightlife & Parties,Food & Drink,Community & Culture
Charity & Social Causes,"Sanctuary, Immigration and Refuge:  Quakers Respond to the Crisis","Sunday, September 28, 1–4 PM, the Quaker Meeting in Manhattan hosts a lively discussion about defending immigrant rights. Free event.",https://www.eventbrite.com/e/sanctuary-immigration-and-refuge-quakers-respond-to-the-crisis-tickets-1626768872489,2025-09-28T13:00:00-04:00,2025-09-28 16:00:00-04:00,40.7338391,-73.9852527,https://cdn.evbuc.com/images/1103902723/1971580125/1/logo.20250824-204821,1626768872489,"Community & Culture, Charity & Social Causes, Education",Community & Culture,Charity & Social Causes,Education
Charity & Social Causes,"Tatou Festival: Action, Climate Awareness, Activism","In partnership with the Tatou Festival, the A/P/A Institute at NYU hosts a special screening of poignant short films.",https://www.eventbrite.com/e/tatou-festival-action-climate-awareness-activism-tickets-1587981247659,2025-10-01T18:00:00-04:00,2025-10-01 20:30:00-04:00,40.7279614,-73.99160789999999,https://cdn.evbuc.com/images/1095060003/38592145146/1/logo.20250813-185710,1587981247659,"Community & Culture, Education, Charity & Social Causes",Community & Culture,Education,Charity & Social Causes
Charity & Social Causes,The Gathering for Justice 20th Anniversary Benefit Gala,"Join us for a night of power, passion and purpose celebrating 20 years  of movement-building,  legacy and collective vision for the future.",https://www.eventbrite.com/e/the-gathering-for-justice-20th-anniversary-benefit-gala-tickets-1477913833059,2025-10-13T18:00:00-04:00,2025-10-13 21:00:00-04:00,40.78887599999999,-73.97725849999999,https://cdn.evbuc.com/images/1127380623/556586829635/1/logo.20250917-192311,1477913833059,"Charity & Social Causes, Community & Culture, Music",Charity & Social Causes,Community & Culture,Music
Charity & Social Causes,The Awareness Affair: Breaking Silence and Building Bonds,"Join us for an evening of reflection, connection, and empowerment.",https://www.eventbrite.com/e/the-awareness-affair-breaking-silence-and-building-bonds-tickets-1717477765229,2025-10-18T17:00:00-04:00,2025-10-18 21:00:00-04:00,40.6237372,-73.93617239999999,https://cdn.evbuc.com/images/1128939223/2212781547243/1/logo.20250919-032907,1717477765229,"Community & Culture, Charity & Social Causes, Education",Community & Culture,Charity & Social Causes,Education
Charity & Social Causes,GameStrong for Life: A Sneaker Gala for Resilience and Renewal,"Get ready to step up your sneaker game at  ""GameStrong for Life"" – a ""Fundraiser"" gala celebrating resilience and renewal!",https://www.eventbrite.com/e/gamestrong-for-life-a-sneaker-gala-for-resilience-and-renewal-tickets-1538806935969,2025-10-04T18:00:00-04:00,2025-10-04 23:00:00-04:00,40.6564708,-73.9236281,https://cdn.evbuc.com/images/1084899433/2794003583591/1/logo.20250730-213728,1538806935969,"Charity & Social Causes, Community & Culture, Music",Charity & Social Causes,Community & Culture,Music
Charity & Social Causes,Shine a Light on CDV,Shine a light on Childhood Domestic Violence CDV - the least known Adverse Childhood Experience (ACE),https://www.eventbrite.com/e/shine-a-light-on-cdv-tickets-1275409767949,2025-10-09T18:00:00-04:00,2025-10-09 20:30:00-04:00,40.75758889999999,-73.97445069999999,https://cdn.evbuc.com/images/1107765773/2670091669671/1/logo.20250828-160244,1275409767949,"Charity & Social Causes, Education, Community & Culture",Charity & Social Causes,Education,Community & Culture
Charity & Social Causes,Grandmas Hands 11th Anniversary Gala,"Grandma’s Hands celebrates 11 years of legacy, love, and intergenerational connection.",https://www.eventbrite.com/e/grandmas-hands-11th-anniversary-gala-tickets-1613608158439,2025-10-11T17:00:00-04:00,2025-10-11 21:00:00-04:00,40.6915504,-73.984484,https://cdn.evbuc.com/images/1101364633/838963228163/1/logo.20250821-041036,1613608158439,"Community & Culture, Charity & Social Causes, Music",Community & Culture,Charity & Social Causes,Music
Charity & Social Causes,Breast cancer donations  & walk fundraiser,Curvy women ladies walk team participates making strides of Staten Island walk raising funds for a good cause,https://www.eventbrite.com/e/breast-cancer-donations-walk-fundraiser-tickets-1303865720469,2025-10-26T08:00:00-04:00,2025-10-26 15:00:00-04:00,40.5788677,-74.07802989999999,https://cdn.evbuc.com/images/994841533/754458406363/1/logo.20250328-052654,1303865720469,"Health & Fitness, Charity & Social Causes, Community & Culture",Health & Fitness,Charity & Social Causes,Community & Culture
